data,Bateria,Velocidade do Vento 10m,Intensidade Precipitação do Disdrômetro,Precipitação Acumulada do Disdrômetro,Direção do Vento 10m,Corrente Painel Solar
2014-09-16 09:45:00,12.63,2.0,,,87.0,38.0
2014-09-16 10:45:00,12.97,2.2,,,100.0,310.0
2014-09-16 11:45:00,13.35,2.3,,,119.0,
2014-09-16 12:45:00,13.65,2.7,,,144.0,
2014-09-16 13:45:00,14.02,2.7,,,140.0,
2014-09-16 14:45:00,13.95,2.2,,,138.0,483.0
2014-09-16 15:45:00,13.87,2.3,,,181.0,418.0
2014-09-16 16:45:00,13.83,2.1,,,145.0,406.0
2014-09-16 17:45:00,13.82,2.1,,,208.0,422.0
2014-09-16 18:45:00,13.78,2.1,,,37.0,420.0
2014-09-16 19:45:00,13.78,2.0,,,93.0,437.0
2014-09-16 20:45:00,13.82,1.7,,,61.0,501.0
2014-09-16 21:45:00,13.12,2.1,,,129.0,81.0
2014-09-16 22:45:00,12.79,1.8,,,71.0,
2014-09-16 23:45:00,12.77,1.6,,,36.0,
2014-09-17 00:45:00,12.76,2.3,,,30.0,
2014-09-17 01:45:00,12.74,4.3,,,52.0,
2014-09-17 02:45:00,12.73,3.9,,,45.0,
2014-09-17 03:45:00,12.71,4.0,,,48.0,
2014-09-17 04:45:00,12.7,3.0,,,42.0,
2014-09-17 05:45:00,12.68,1.7,,,29.0,
2014-09-17 06:45:00,12.66,1.2,,,14.0,
2014-09-17 07:45:00,12.65,1.3,,,358.0,
2014-09-17 08:45:00,12.63,1.5,,,354.0,
2014-09-17 09:45:00,12.63,2.5,,,64.0,33.0
2014-09-17 10:45:00,12.74,2.1,,,80.0,165.0
2014-09-17 11:45:00,13.06,2.1,,,103.0,286.0
2014-09-17 12:45:00,13.18,3.2,,,101.0,386.0
2014-09-17 13:45:00,13.41,2.8,,,116.0,
2014-09-17 14:45:00,13.42,2.2,,,99.0,
2014-09-17 15:45:00,13.81,2.3,,,177.0,
2014-09-17 16:45:00,13.81,2.1,,,104.0,430.0
2014-09-17 17:45:00,13.79,2.2,,,32.0,407.0
2014-09-17 18:45:00,13.75,1.6,,,11.0,392.0
2014-09-17 19:45:00,13.72,2.5,,,105.0,398.0
2014-09-17 20:45:00,13.58,2.3,,,117.0,282.0
2014-09-17 21:45:00,12.98,2.8,,,128.0,53.0
2014-09-17 22:45:00,12.78,1.8,,,91.0,
2014-09-17 23:45:00,12.77,1.9,,,51.0,
2014-09-18 00:45:00,12.75,4.3,,,34.0,
2014-09-18 01:45:00,12.74,3.5,,,28.0,
2014-09-18 02:45:00,12.72,3.9,,,40.0,
2014-09-18 03:45:00,12.71,2.9,,,44.0,
2014-09-18 04:45:00,12.69,2.6,,,33.0,
2014-09-18 05:45:00,12.68,2.6,,,32.0,
2014-09-18 06:45:00,12.66,1.9,,,50.0,
2014-09-18 07:45:00,12.65,1.8,,,103.0,
2014-09-18 08:45:00,12.63,2.0,,,87.0,
2014-09-18 09:45:00,12.63,2.2,,,94.0,44.0
2014-09-18 10:45:00,12.97,2.9,,,96.0,314.0
2014-09-18 11:45:00,13.19,3.4,,,128.0,367.0
2014-09-18 12:45:00,13.21,3.1,,,112.0,416.0
2014-09-18 13:45:00,13.47,3.0,,,106.0,
2014-09-18 14:45:00,13.74,2.6,,,113.0,
2014-09-18 15:45:00,13.85,2.5,,,96.0,462.0
2014-09-18 16:45:00,13.82,2.0,,,115.0,419.0
2014-09-18 17:45:00,13.81,2.7,,,90.0,437.0
2014-09-18 18:45:00,13.83,2.0,,,130.0,474.0
2014-09-18 19:45:00,13.8,2.3,,,169.0,460.0
2014-09-18 20:45:00,13.74,2.0,,,136.0,413.0
2014-09-18 21:45:00,13.0,2.2,,,120.0,56.0
2014-09-18 22:45:00,12.78,1.4,,,89.0,
2014-09-18 23:45:00,12.77,,,,38.0,
2014-09-19 00:45:00,12.75,3.8,,,29.0,
2014-09-19 01:45:00,12.74,5.0,,,43.0,
2014-09-19 02:45:00,12.72,3.8,,,43.0,
2014-09-19 03:45:00,12.71,4.1,,,43.0,
2014-09-19 04:45:00,12.69,3.6,,,37.0,
2014-09-19 05:45:00,12.68,1.8,,,38.0,
2014-09-19 06:45:00,12.66,1.9,,,47.0,
2014-09-19 07:45:00,12.65,2.3,,,76.0,
2014-09-19 08:45:00,12.63,2.7,,,66.0,
2014-09-19 09:45:00,12.62,2.2,,,32.0,31.0
2014-09-19 10:45:00,12.84,2.0,,,2.0,227.0
2014-09-19 11:45:00,13.21,2.7,,,107.0,419.0
2014-09-19 12:45:00,13.26,3.4,,,120.0,500.0
2014-09-19 13:45:00,13.72,3.3,,,129.0,
2014-09-19 14:45:00,13.91,3.3,,,118.0,
2014-09-19 15:45:00,13.85,2.8,,,94.0,428.0
2014-09-19 16:45:00,13.8,2.7,,,96.0,399.0
2014-09-19 17:45:00,13.81,2.6,,,107.0,440.0
2014-09-19 18:45:00,13.79,2.4,,,106.0,444.0
2014-09-19 19:45:00,13.85,2.4,,,101.0,534.0
2014-09-19 20:45:00,13.64,3.0,,,104.0,340.0
2014-09-19 21:45:00,13.0,2.9,,,93.0,37.0
2014-09-19 22:45:00,12.79,2.8,,,88.0,
2014-09-19 23:45:00,12.77,2.9,,,46.0,
2014-09-20 00:45:00,12.76,3.4,,,47.0,
2014-09-20 01:45:00,12.74,4.5,,,43.0,
2014-09-20 02:45:00,12.73,4.2,,,40.0,
2014-09-20 03:45:00,12.71,3.9,,,35.0,
2014-09-20 04:45:00,12.7,2.6,,,33.0,
2014-09-20 05:45:00,12.68,1.5,,,59.0,
2014-09-20 06:45:00,12.66,3.0,,,63.0,
2014-09-20 07:45:00,12.65,2.3,,,25.0,
2014-09-20 08:45:00,12.63,3.6,,,45.0,
2014-09-20 09:45:00,12.63,2.3,,,77.0,41.0
2014-09-20 10:45:00,12.88,2.9,,,88.0,227.0
2014-09-20 11:45:00,13.18,2.2,,,102.0,375.0
2014-09-20 12:45:00,13.26,3.1,,,83.0,477.0
2014-09-20 13:45:00,13.65,3.9,,,117.0,
2014-09-20 14:45:00,13.96,2.8,,,134.0,
2014-09-20 15:45:00,13.93,1.8,,,180.0,475.0
2014-09-20 16:45:00,13.85,2.1,,,86.0,417.0
2014-09-20 17:45:00,13.82,1.7,,,170.0,414.0
2014-09-20 18:45:00,13.81,2.3,,,134.0,434.0
2014-09-20 19:45:00,13.82,2.4,,,111.0,469.0
2014-09-20 20:45:00,13.77,2.7,,,120.0,434.0
2014-09-20 21:45:00,13.05,1.9,,,113.0,50.0
2014-09-20 22:45:00,12.77,1.0,,,44.0,
2014-09-20 23:45:00,12.77,1.0,,,44.0,
2014-09-21 00:45:00,12.76,1.1,,,51.0,
2014-09-21 01:45:00,12.74,3.3,,,23.0,
2014-09-21 02:45:00,12.73,2.8,,,14.0,
2014-09-21 03:45:00,12.71,2.2,,,8.0,
2014-09-21 04:45:00,12.7,1.6,,,14.0,
2014-09-21 05:45:00,12.68,,,,270.0,
2014-09-21 06:45:00,12.66,,,,334.0,
2014-09-21 07:45:00,12.64,,,,3.0,
2014-09-21 08:45:00,12.62,1.0,,,345.0,
2014-09-21 09:45:00,12.62,,,,290.0,41.0
2014-09-21 10:45:00,12.85,,,,194.0,218.0
2014-09-21 11:45:00,13.24,1.8,,,101.0,455.0
2014-09-21 12:45:00,13.29,2.4,,,156.0,540.0
2014-09-21 13:45:00,13.52,2.0,,,140.0,
2014-09-21 14:45:00,13.87,1.9,,,107.0,
2014-09-21 15:45:00,13.83,2.3,,,90.0,426.0
2014-09-21 16:45:00,13.82,1.8,,,142.0,427.0
2014-09-21 17:45:00,13.78,2.3,,,114.0,413.0
2014-09-21 18:45:00,13.77,2.5,,,138.0,429.0
2014-09-21 19:45:00,13.8,2.8,,,120.0,482.0
2014-09-21 20:45:00,13.62,2.9,,,102.0,338.0
2014-09-21 21:45:00,12.84,2.0,,,84.0,26.0
2014-09-21 22:45:00,12.78,1.4,,,61.0,
2014-09-21 23:45:00,12.76,1.6,,,47.0,
2014-09-22 00:45:00,12.75,2.1,,,44.0,
2014-09-22 01:45:00,12.74,3.6,,,34.0,
2014-09-22 02:45:00,12.72,4.1,,,41.0,
2014-09-22 03:45:00,12.71,2.5,,,22.0,
2014-09-22 04:45:00,12.69,1.8,,,22.0,
2014-09-22 05:45:00,12.68,1.3,,,350.0,
2014-09-22 06:45:00,12.66,,,,279.0,
2014-09-22 07:45:00,12.64,,,,274.0,
2014-09-22 08:45:00,12.62,,,,325.0,
2014-09-22 09:45:00,12.63,,,,280.0,42.0
2014-09-22 10:45:00,12.84,3.0,,,72.0,218.0
2014-09-22 11:45:00,13.2,4.1,,,86.0,414.0
2014-09-22 12:45:00,13.27,3.2,,,109.0,518.0
2014-09-22 13:45:00,13.44,3.2,,,87.0,
2014-09-22 14:45:00,13.69,2.7,,,69.0,
2014-09-22 15:45:00,13.82,2.4,,,98.0,472.0
2014-09-22 16:45:00,13.77,2.7,,,152.0,393.0
2014-09-22 17:45:00,13.74,2.6,,,130.0,387.0
2014-09-22 18:45:00,13.74,2.9,,,136.0,416.0
2014-09-22 19:45:00,13.75,3.4,,,121.0,458.0
2014-09-22 20:45:00,13.7,2.7,,,114.0,409.0
2014-09-22 21:45:00,12.9,2.3,,,98.0,32.0
2014-09-22 22:45:00,12.78,1.9,,,79.0,
2014-09-22 23:45:00,12.76,2.0,,,47.0,
2014-09-23 00:45:00,12.75,4.8,,,42.0,
2014-09-23 01:45:00,12.74,5.0,,,41.0,
2014-09-23 02:45:00,12.72,4.0,,,47.0,
2014-09-23 03:45:00,12.71,1.7,,,42.0,
2014-09-23 04:45:00,12.69,1.5,,,60.0,
2014-09-23 05:45:00,12.68,1.2,,,22.0,
2014-09-23 06:45:00,12.66,1.5,,,30.0,
2014-09-23 07:45:00,12.64,1.5,,,33.0,
2014-09-23 08:45:00,12.63,,,,58.0,
2014-09-23 09:45:00,12.63,2.3,,,100.0,40.0
2014-09-23 10:45:00,12.85,3.6,,,96.0,208.0
2014-09-23 11:45:00,13.18,4.0,,,106.0,408.0
2014-09-23 12:45:00,13.33,3.9,,,109.0,
2014-09-23 13:45:00,13.51,2.8,,,112.0,
2014-09-23 14:45:00,13.82,3.2,,,103.0,
2014-09-23 15:45:00,13.89,3.4,,,139.0,482.0
2014-09-23 16:45:00,13.83,4.1,,,125.0,415.0
2014-09-23 17:45:00,13.81,4.1,,,110.0,419.0
2014-09-23 18:45:00,13.79,3.8,,,103.0,427.0
2014-09-23 19:45:00,13.79,3.8,,,107.0,452.0
2014-09-23 20:45:00,13.81,3.4,,,115.0,479.0
2014-09-23 21:45:00,13.03,2.7,,,96.0,50.0
2014-09-23 22:45:00,12.78,2.2,,,102.0,
2014-09-23 23:45:00,12.77,2.1,,,105.0,
2014-09-24 00:45:00,12.76,4.0,,,53.0,
2014-09-24 01:45:00,12.74,4.2,,,31.0,
2014-09-24 02:45:00,12.73,2.7,,,2.0,
2014-09-24 03:45:00,12.71,1.4,,,43.0,
2014-09-24 04:45:00,12.7,2.0,,,71.0,
2014-09-24 05:45:00,12.68,2.0,,,103.0,
2014-09-24 06:45:00,12.67,2.1,,,111.0,
2014-09-24 07:45:00,12.65,2.3,,,105.0,
2014-09-24 08:45:00,12.63,1.2,,,83.0,
2014-09-24 09:45:00,12.64,1.4,,,62.0,46.0
2014-09-24 10:45:00,12.88,1.8,,,131.0,237.0
2014-09-24 11:45:00,13.2,2.8,,,123.0,420.0
2014-09-24 12:45:00,13.31,3.6,,,118.0,
2014-09-24 13:45:00,13.51,3.6,,,111.0,
2014-09-24 14:45:00,13.91,3.8,,,106.0,
2014-09-24 15:45:00,13.88,3.1,,,88.0,467.0
2014-09-24 16:45:00,13.83,3.6,,,116.0,424.0
2014-09-24 17:45:00,13.81,3.4,,,119.0,424.0
2014-09-24 18:45:00,13.79,3.4,,,111.0,432.0
2014-09-24 19:45:00,13.8,2.9,,,113.0,460.0
2014-09-24 20:45:00,13.76,3.3,,,91.0,432.0
2014-09-24 21:45:00,12.96,2.4,,,99.0,35.0
2014-09-24 22:45:00,12.78,1.9,,,85.0,
2014-09-24 23:45:00,12.77,1.8,36.19,0.0,73.0,
2014-09-25 00:45:00,12.75,2.5,36.19,0.0,49.0,
2014-09-25 01:45:00,12.73,2.8,36.19,0.0,25.0,
2014-09-25 02:45:00,12.72,3.2,36.19,0.0,33.0,
2014-09-25 03:45:00,12.7,2.8,36.19,0.0,38.0,
2014-09-25 04:45:00,12.68,2.4,36.19,0.0,44.0,
2014-09-25 05:45:00,12.67,1.5,36.19,0.0,81.0,
2014-09-25 06:45:00,12.65,2.7,36.19,0.0,65.0,
2014-09-25 07:45:00,12.64,1.2,36.19,0.0,4.0,
2014-09-25 08:45:00,12.62,1.5,36.19,0.0,27.0,
2014-09-25 09:45:00,12.62,2.4,36.19,0.0,153.0,42.0
2014-09-25 10:45:00,12.82,1.9,36.19,0.0,135.0,208.0
2014-09-25 11:45:00,13.17,2.2,36.19,0.0,129.0,399.0
2014-09-25 12:45:00,13.28,2.5,36.19,0.0,140.0,572.0
2014-09-25 13:45:00,13.38,2.3,36.19,0.0,118.0,
2014-09-25 14:45:00,13.72,2.4,36.19,0.0,114.0,
2014-09-25 15:45:00,13.84,2.2,36.19,0.0,134.0,499.0
2014-09-25 16:45:00,13.8,2.4,36.19,0.0,135.0,420.0
2014-09-25 17:45:00,13.77,2.6,36.19,0.0,133.0,417.0
