data,Velocidade Média do Vento 10m,Precipitação Pluviométrica,Pressão Atmosférica,Direção do Vento 10m,Radiação,Temperatura do Ar a 2m,Umidade Relativa do Ar a 2m
2009-10-28 06:00:00,4.2,76.4,944.4,51.0,,20.1,84.8
2009-10-28 09:00:00,2.9,0.0,945.6,69.0,6.48,19.9,88.0
2009-10-28 12:00:00,3.8,0.0,946.4,87.0,403.7,25.6,57.6
2009-10-28 15:00:00,3.6,0.0,944.4,75.0,777.78,30.5,40.0
2009-10-28 18:00:00,3.7,0.0,941.6,96.0,715.74,30.5,35.2
2009-10-28 21:00:00,2.3,0.0,942.0,81.0,193.52,27.0,40.0
2009-10-29 00:00:00,3.1,0.0,943.7,45.0,0.0,22.1,73.6
2009-10-29 03:00:00,3.6,0.0,943.4,54.0,0.0,20.4,83.2
2009-10-29 06:00:00,2.7,0.0,943.0,57.0,0.0,18.8,86.4
2009-10-29 09:00:00,1.4,0.0,944.4,66.0,9.26,19.5,84.8
2009-10-29 12:00:00,3.9,0.0,946.0,81.0,446.3,25.7,57.6
2009-10-29 15:00:00,2.2,0.0,944.3,84.0,746.3,29.5,40.0
2009-10-29 18:00:00,0.0,0.0,941.8,0.0,790.74,31.0,32.0
2009-10-29 21:00:00,0.7,0.0,941.7,84.0,200.0,26.7,41.6
2009-10-30 00:00:00,3.9,0.0,943.6,36.0,0.0,22.6,73.6
2009-10-30 03:00:00,4.6,0.0,942.7,51.0,0.0,20.4,88.0
2009-10-30 06:00:00,3.3,0.0,942.3,57.0,0.0,19.2,89.6
2009-10-30 09:00:00,4.1,0.0,944.7,60.0,426.85,25.3,56.0
2009-10-30 12:00:00,4.1,0.0,944.7,60.0,426.85,25.3,56.0
2009-10-30 15:00:00,4.6,0.0,942.3,63.0,910.19,30.4,40.0
2009-10-30 18:00:00,4.0,0.0,939.9,63.0,809.26,31.6,28.8
2009-10-30 21:00:00,2.8,0.2,940.9,48.0,195.37,27.2,36.8
2009-10-31 00:00:00,5.0,0.0,943.7,30.0,0.0,22.6,70.4
2009-10-31 03:00:00,4.2,,943.1,357.0,,21.2,84.8
2009-10-31 06:00:00,4.1,0.0,942.6,54.0,0.0,20.3,88.0
2009-10-31 09:00:00,3.4,0.2,944.2,69.0,9.26,19.9,89.6
2009-10-31 12:00:00,3.9,0.0,945.6,81.0,472.22,26.3,56.0
2009-10-31 15:00:00,0.4,0.8,943.3,96.0,912.96,31.3,32.0
2009-10-31 18:00:00,1.5,0.0,940.5,51.0,806.48,32.4,27.2
2009-10-31 21:00:00,1.9,0.0,940.9,66.0,205.56,28.1,33.6
2009-11-01 00:00:00,2.5,0.0,943.1,51.0,0.0,23.5,72.0
2009-11-01 03:00:00,4.0,0.0,993.4,54.0,0.0,21.2,86.4
2009-11-01 06:00:00,3.6,0.0,941.3,72.0,0.0,20.4,81.6
2009-11-01 09:00:00,3.4,0.0,943.4,102.0,9.26,21.3,75.2
2009-11-01 12:00:00,4.7,0.0,945.2,108.0,432.41,26.3,54.4
2009-11-01 15:00:00,0.5,0.0,943.2,108.0,893.52,31.3,33.6
2009-11-01 18:00:00,0.5,0.2,941.2,87.0,762.04,31.7,27.2
2009-11-01 21:00:00,2.4,0.0,941.9,78.0,206.48,28.2,32.0
2009-11-02 00:00:00,4.0,0.0,944.4,42.0,0.0,23.0,73.6
2009-11-02 03:00:00,4.2,0.0,944.3,51.0,0.0,21.2,78.4
2009-11-02 06:00:00,3.2,0.0,943.8,81.0,0.0,20.7,76.8
2009-11-02 09:00:00,4.4,0.0,945.1,114.0,10.19,21.5,72.0
2009-11-02 12:00:00,4.9,0.0,946.0,114.0,435.19,27.0,51.2
2009-11-02 15:00:00,1.5,0.0,943.6,117.0,898.15,32.4,32.0
2009-11-02 18:00:00,0.0,0.0,941.2,0.0,777.78,33.5,27.2
2009-11-02 21:00:00,0.9,0.0,942.1,78.0,193.52,28.9,32.0
2009-11-03 00:00:00,3.9,0.0,944.3,48.0,0.0,23.2,76.8
2009-11-03 03:00:00,4.8,0.0,944.6,48.0,0.0,22.1,81.6
2009-11-03 06:00:00,2.8,0.0,943.3,69.0,0.0,21.7,78.4
2009-11-03 09:00:00,3.8,0.0,944.4,99.0,9.26,21.8,72.0
2009-11-03 12:00:00,4.3,0.0,945.7,102.0,337.96,25.5,57.6
2009-11-03 15:00:00,3.2,0.0,944.1,87.0,459.26,28.7,44.8
2009-11-03 18:00:00,2.6,0.0,941.7,81.0,677.78,30.5,35.2
2009-11-03 21:00:00,2.2,0.0,942.3,60.0,184.26,27.1,43.2
2009-11-04 00:00:00,4.8,0.0,944.4,30.0,0.0,23.2,67.2
2009-11-04 03:00:00,4.5,0.0,944.2,51.0,0.0,21.2,83.2
2009-11-04 06:00:00,4.0,0.0,943.9,63.0,0.0,20.1,86.4
2009-11-04 09:00:00,2.6,0.0,945.7,72.0,10.19,20.8,81.6
2009-11-04 12:00:00,4.0,0.2,946.9,84.0,429.63,25.9,57.6
2009-11-04 15:00:00,4.9,0.0,945.2,75.0,861.11,29.6,38.4
2009-11-04 18:00:00,4.2,0.0,943.4,72.0,792.59,32.3,30.4
2009-11-04 21:00:00,2.8,0.0,944.0,66.0,200.93,27.4,38.4
2009-11-05 00:00:00,4.2,0.0,946.4,36.0,0.0,23.4,67.2
2009-11-05 03:00:00,3.1,0.0,946.1,60.0,0.0,21.1,83.2
2009-11-05 06:00:00,2.0,0.0,945.6,69.0,0.0,20.5,88.0
2009-11-05 09:00:00,4.0,0.0,946.8,108.0,5.56,21.6,72.0
2009-11-05 12:00:00,4.9,0.2,948.2,102.0,416.67,27.0,52.8
2009-11-05 15:00:00,4.0,0.0,946.7,72.0,857.41,31.8,33.6
2009-11-05 18:00:00,3.1,0.0,944.0,96.0,710.19,32.4,30.4
2009-11-05 21:00:00,2.2,0.0,944.2,72.0,222.22,28.4,35.2
2009-11-06 00:00:00,1.4,0.0,945.8,48.0,0.0,24.9,65.6
2009-11-06 03:00:00,3.5,0.0,945.5,54.0,0.0,22.3,76.8
2009-11-06 06:00:00,2.4,0.0,945.1,78.0,0.0,21.4,81.6
2009-11-06 09:00:00,3.5,0.0,946.1,108.0,7.41,21.9,75.2
2009-11-06 12:00:00,5.6,0.0,946.9,111.0,450.93,26.7,51.2
2009-11-06 15:00:00,3.9,0.0,944.7,105.0,859.26,31.1,33.6
2009-11-06 18:00:00,0.0,0.0,942.0,0.0,750.93,32.0,30.4
2009-11-06 21:00:00,0.3,0.0,942.6,96.0,189.81,29.4,32.0
2009-11-07 00:00:00,1.2,0.0,944.7,63.0,0.0,24.8,64.0
2009-11-07 03:00:00,3.9,0.0,944.0,60.0,0.0,22.1,80.0
2009-11-07 06:00:00,5.0,0.0,943.4,93.0,0.0,22.1,65.6
2009-11-07 09:00:00,4.8,0.0,944.3,102.0,7.41,21.7,72.0
2009-11-07 12:00:00,5.6,0.0,945.5,99.0,434.26,27.1,51.2
2009-11-07 15:00:00,4.2,0.0,943.6,78.0,801.85,31.2,35.2
2009-11-07 18:00:00,3.3,0.0,941.7,69.0,705.56,32.0,30.4
2009-11-07 21:00:00,2.3,0.0,942.6,66.0,144.44,28.3,40.0
2009-11-08 00:00:00,3.9,0.0,944.0,33.0,0.0,24.4,62.4
2009-11-08 03:00:00,4.6,0.0,943.3,48.0,0.0,21.9,76.8
2009-11-08 06:00:00,3.5,0.0,943.4,69.0,0.0,20.9,75.2
2009-11-08 09:00:00,2.6,0.0,945.3,102.0,9.26,21.8,68.8
2009-11-08 12:00:00,4.0,0.0,946.1,93.0,442.59,27.4,51.2
2009-11-08 15:00:00,3.8,0.0,944.2,72.0,787.04,30.7,38.4
2009-11-08 18:00:00,3.6,0.0,941.9,63.0,743.52,32.7,30.4
2009-11-08 21:00:00,2.3,0.0,943.0,66.0,148.15,28.3,38.4
2009-11-09 00:00:00,2.5,0.0,944.5,39.0,0.0,24.6,67.2
2009-11-09 03:00:00,4.4,0.0,943.6,51.0,0.0,22.2,78.4
2009-11-09 06:00:00,4.6,0.0,942.9,54.0,0.0,21.1,81.6
2009-11-09 09:00:00,0.0,0.0,944.9,3.0,244.44,21.0,51.2
2009-11-09 12:00:00,3.1,0.0,945.6,84.0,492.59,27.4,54.4
2009-11-09 15:00:00,3.8,0.0,943.8,63.0,845.37,31.9,32.0
2009-11-09 18:00:00,3.7,0.0,941.5,69.0,787.96,33.3,25.6
2009-11-09 21:00:00,2.7,0.0,942.4,48.0,199.07,28.6,32.0
2009-11-10 00:00:00,5.7,0.0,944.4,33.0,0.0,23.1,73.6
2009-11-10 03:00:00,5.6,0.0,944.2,51.0,0.0,21.4,84.8
2009-11-10 06:00:00,4.9,0.0,944.5,57.0,0.0,20.1,80.0
2009-11-10 09:00:00,3.3,0.0,945.8,72.0,10.19,20.4,84.8
2009-11-10 12:00:00,3.4,0.0,946.4,84.0,412.04,27.0,48.0
2009-11-10 15:00:00,3.7,0.0,944.4,72.0,842.59,30.5,35.2
2009-11-10 18:00:00,3.7,0.0,941.6,66.0,795.37,32.1,30.4
2009-11-10 21:00:00,2.6,0.0,942.4,48.0,199.07,27.8,38.4
2009-11-11 00:00:00,3.4,0.0,944.1,39.0,0.0,23.5,68.8
2009-11-11 03:00:00,4.5,0.0,943.6,45.0,0.0,21.0,84.8
2009-11-11 06:00:00,3.6,0.0,943.3,57.0,0.0,19.9,86.4
2009-11-11 09:00:00,2.1,0.2,944.8,81.0,10.19,20.4,81.6
2009-11-11 12:00:00,4.9,0.0,944.9,111.0,433.33,26.4,52.8
2009-11-11 15:00:00,3.2,0.2,942.6,102.0,821.3,31.8,35.2
2009-11-11 18:00:00,2.8,0.0,940.0,102.0,723.15,32.4,30.4
2009-11-11 21:00:00,1.8,0.0,941.1,57.0,121.3,28.1,40.0
2009-11-12 00:00:00,3.4,0.0,943.1,42.0,0.0,23.4,72.0
2009-11-12 03:00:00,5.1,0.0,943.0,45.0,0.0,22.1,81.6
2009-11-12 06:00:00,3.0,0.0,942.1,72.0,0.0,21.5,83.2
2009-11-12 09:00:00,2.1,0.0,943.1,84.0,6.48,22.1,80.0
2009-11-12 12:00:00,3.7,0.0,943.9,111.0,293.52,25.8,59.2
2009-11-12 15:00:00,2.7,0.0,941.8,114.0,565.74,30.7,40.0
2009-11-12 18:00:00,2.7,0.0,939.4,105.0,583.33,32.5,33.6
2009-11-12 21:00:00,1.6,0.0,940.4,81.0,98.15,28.0,44.8
2009-11-13 00:00:00,4.7,0.0,942.3,39.0,0.0,23.3,78.4
2009-11-13 03:00:00,5.4,0.0,942.2,51.0,0.0,21.6,84.8
2009-11-13 06:00:00,3.9,0.0,942.0,63.0,0.0,20.6,80.0
2009-11-13 09:00:00,2.1,0.0,943.6,84.0,4.63,20.8,78.4
2009-11-13 12:00:00,3.2,0.0,944.7,93.0,262.04,25.6,54.4
2009-11-13 15:00:00,3.3,0.0,943.3,84.0,754.63,28.9,44.8
2009-11-13 18:00:00,3.0,0.0,941.6,66.0,411.11,29.9,41.6
2009-11-13 21:00:00,3.5,0.0,942.7,51.0,153.7,26.2,54.4
2009-11-14 00:00:00,5.0,0.0,944.5,45.0,0.0,22.4,67.2
2009-11-14 03:00:00,4.6,0.0,943.8,54.0,0.0,20.7,83.2
2009-11-14 06:00:00,5.2,0.0,943.2,63.0,0.0,20.3,86.4
2009-11-14 09:00:00,4.8,0.0,945.2,75.0,5.56,20.8,84.8
2009-11-14 12:00:00,4.8,0.0,946.5,84.0,378.7,26.7,56.0
2009-11-14 15:00:00,4.6,0.0,944.6,75.0,844.44,30.1,35.2
2009-11-14 18:00:00,3.6,0.0,942.4,75.0,681.48,31.3,30.4
2009-11-14 21:00:00,2.8,0.0,943.2,72.0,205.56,27.6,36.8
2009-11-15 00:00:00,3.7,0.0,945.4,45.0,0.0,23.5,62.4
2009-11-15 03:00:00,3.1,0.0,944.9,63.0,0.0,21.6,80.0
2009-11-15 06:00:00,2.5,0.0,943.5,60.0,0.0,20.5,88.0
2009-11-15 09:00:00,1.4,0.0,944.5,87.0,11.11,21.5,81.6
2009-11-15 12:00:00,3.4,0.0,945.6,105.0,410.19,27.1,52.8
2009-11-15 15:00:00,2.2,0.0,943.5,108.0,820.37,31.0,32.0
2009-11-15 18:00:00,0.0,0.0,940.8,0.0,776.85,33.2,24.0
2009-11-15 21:00:00,0.7,0.0,941.6,108.0,210.19,28.7,32.0
2009-11-16 00:00:00,3.8,0.0,943.4,48.0,0.0,24.1,65.6
2009-11-16 03:00:00,4.5,0.0,943.1,48.0,0.0,21.7,81.6
2009-11-16 06:00:00,3.7,0.0,942.1,51.0,0.0,20.5,83.2
2009-11-16 09:00:00,2.0,0.0,944.1,57.0,11.11,20.3,81.6
2009-11-16 12:00:00,3.2,0.0,945.8,78.0,415.74,26.9,52.8
2009-11-16 15:00:00,1.8,0.0,943.9,63.0,828.7,30.9,36.8
2009-11-16 18:00:00,0.8,0.0,941.3,15.0,572.22,31.9,33.6
2009-11-16 21:00:00,2.3,0.0,941.5,9.0,109.26,28.3,41.6
2009-11-17 00:00:00,5.1,0.0,944.1,39.0,0.0,23.0,76.8
2009-11-17 03:00:00,5.4,0.0,944.0,51.0,0.0,21.6,81.6
2009-11-17 06:00:00,4.4,0.0,943.3,60.0,0.0,21.2,83.2
2009-11-17 09:00:00,3.4,0.0,944.2,66.0,6.48,21.4,84.8
2009-11-17 12:00:00,3.2,0.0,946.4,72.0,210.19,24.8,65.6
2009-11-17 15:00:00,3.1,0.0,944.6,57.0,667.59,29.4,48.0
2009-11-17 18:00:00,2.3,0.0,942.3,57.0,574.07,30.8,38.4
2009-11-17 21:00:00,2.1,0.0,942.8,27.0,126.85,28.1,48.0
2009-11-18 00:00:00,5.1,0.0,945.2,39.0,0.0,23.0,75.2
2009-11-18 03:00:00,5.8,0.0,945.4,45.0,0.0,21.9,80.0
2009-11-18 06:00:00,5.0,0.0,944.3,63.0,0.0,21.7,81.6
2009-11-18 09:00:00,0.8,0.0,945.5,81.0,7.41,21.4,83.2
2009-11-18 12:00:00,3.4,0.0,946.7,72.0,260.19,25.1,64.0
2009-11-18 15:00:00,4.3,0.0,945.2,78.0,477.78,27.1,56.0
2009-11-18 18:00:00,3.8,0.0,943.0,63.0,522.22,28.7,51.2
2009-11-18 21:00:00,3.2,0.6,943.4,39.0,196.3,22.5,84.8
2009-11-19 00:00:00,2.4,0.2,945.3,36.0,0.0,21.8,81.6
2009-11-19 03:00:00,4.1,0.0,944.8,45.0,0.0,21.4,88.0
2009-11-19 06:00:00,0.7,0.8,944.7,42.0,0.0,20.7,89.6
2009-11-19 09:00:00,0.1,0.4,946.1,102.0,9.26,20.9,86.4
2009-11-19 12:00:00,4.6,0.0,947.1,90.0,235.19,24.5,64.0
2009-11-19 15:00:00,4.4,0.0,945.0,78.0,748.15,29.5,43.2
2009-11-19 18:00:00,3.6,0.0,942.6,87.0,683.33,32.2,30.4
2009-11-19 21:00:00,3.0,0.0,942.9,87.0,171.3,27.4,43.2
2009-11-20 00:00:00,3.8,0.0,945.4,36.0,0.0,22.7,72.0
2009-11-20 03:00:00,3.5,0.0,944.7,60.0,0.0,20.8,80.0
2009-11-20 06:00:00,2.8,0.0,944.4,66.0,0.0,19.4,81.6
2009-11-20 09:00:00,2.4,0.0,946.0,81.0,7.41,19.4,81.6
2009-11-20 12:00:00,4.8,0.0,947.6,96.0,417.59,26.2,51.2
2009-11-20 15:00:00,4.6,0.0,945.7,78.0,844.44,31.6,28.8
2009-11-20 18:00:00,4.1,0.0,943.1,75.0,784.26,31.9,27.2
2009-11-20 21:00:00,3.4,0.0,943.5,87.0,175.93,28.7,30.4
2009-11-21 00:00:00,3.9,0.0,945.8,42.0,0.0,23.3,64.0
2009-11-21 03:00:00,3.6,0.0,945.0,60.0,0.0,21.9,64.0
2009-11-21 06:00:00,4.8,0.0,945.2,93.0,0.0,21.2,59.2
2009-11-21 09:00:00,4.6,0.0,946.4,102.0,7.41,20.8,65.6
2009-11-21 12:00:00,5.6,0.0,947.3,102.0,393.52,25.4,51.2
2009-11-21 15:00:00,4.9,0.0,946.4,90.0,779.63,29.6,35.2
2009-11-21 18:00:00,3.8,0.0,944.3,84.0,677.78,31.6,30.4
2009-11-21 21:00:00,2.7,0.0,944.8,63.0,187.04,27.2,38.4
2009-11-22 00:00:00,2.8,0.0,946.6,42.0,0.0,23.6,65.6
2009-11-22 03:00:00,3.4,0.0,946.0,69.0,0.0,21.2,81.6
2009-11-22 06:00:00,2.9,0.0,945.3,93.0,0.0,21.0,73.6
2009-11-22 09:00:00,3.8,0.0,946.4,99.0,7.41,21.1,67.2
2009-11-22 12:00:00,5.8,0.0,947.0,111.0,389.81,26.4,48.0
2009-11-22 15:00:00,4.6,0.0,945.0,96.0,860.19,30.8,30.4
2009-11-22 18:00:00,3.8,0.0,942.7,90.0,800.0,32.8,24.0
2009-11-22 21:00:00,3.0,0.0,943.0,111.0,210.19,29.0,30.4
2009-11-23 00:00:00,2.8,0.0,944.8,48.0,0.0,23.6,72.0
2009-11-23 03:00:00,4.8,0.0,944.5,48.0,0.0,21.4,86.4
2009-11-23 06:00:00,3.1,0.0,943.9,66.0,0.0,20.3,81.6
2009-11-23 09:00:00,2.1,0.0,945.0,96.0,7.41,21.0,76.8
2009-11-23 12:00:00,4.1,0.0,945.4,102.0,385.19,26.8,49.6
2009-11-23 15:00:00,3.4,0.0,943.3,75.0,856.48,31.2,32.0
2009-11-23 18:00:00,2.5,0.0,940.7,87.0,757.41,33.1,27.2
2009-11-23 21:00:00,1.6,0.0,941.6,48.0,153.7,27.8,36.8
2009-11-24 00:00:00,5.9,0.0,943.7,36.0,0.0,22.6,78.4
2009-11-24 03:00:00,6.1,0.0,943.4,39.0,0.0,21.9,81.6
2009-11-24 06:00:00,4.7,0.0,943.0,57.0,0.0,21.2,80.0
2009-11-24 09:00:00,3.5,0.0,944.4,69.0,6.48,21.2,84.8
2009-11-24 12:00:00,3.5,0.0,945.2,81.0,387.04,26.8,60.8
2009-11-24 15:00:00,3.4,0.0,943.5,78.0,807.41,31.4,36.8
2009-11-24 18:00:00,2.8,0.0,940.9,81.0,676.85,33.4,28.8
2009-11-24 21:00:00,2.6,0.0,941.3,63.0,194.44,28.4,36.8
2009-11-25 00:00:00,5.8,0.0,943.8,39.0,0.0,22.3,68.8
2009-11-25 03:00:00,5.7,0.0,943.3,48.0,0.0,20.7,81.6
2009-11-25 06:00:00,3.6,0.0,943.4,54.0,0.0,19.7,86.4
2009-11-25 09:00:00,3.1,0.0,945.4,72.0,11.11,20.4,86.4
2009-11-25 12:00:00,4.0,0.0,946.5,93.0,364.81,26.2,56.0
2009-11-25 15:00:00,4.1,0.0,944.4,75.0,800.0,30.0,40.0
2009-11-25 18:00:00,3.8,0.0,942.3,72.0,665.74,30.2,36.8
2009-11-25 21:00:00,2.9,0.0,942.9,66.0,217.59,27.7,41.6
2009-11-26 00:00:00,4.8,0.0,945.4,33.0,0.0,23.2,64.0
2009-11-26 03:00:00,4.4,0.0,945.1,51.0,0.0,21.1,80.0
2009-11-26 06:00:00,3.1,0.0,944.6,66.0,0.0,19.7,84.8
2009-11-26 09:00:00,2.1,0.0,946.6,87.0,7.41,20.1,81.6
2009-11-26 12:00:00,4.1,0.0,947.5,105.0,384.26,27.2,46.4
2009-11-26 15:00:00,1.5,0.0,945.4,78.0,839.81,31.3,30.4
2009-11-26 18:00:00,0.0,0.0,943.4,36.0,782.41,32.3,25.6
2009-11-26 21:00:00,3.0,0.0,943.9,72.0,198.15,28.6,30.4
2009-11-27 00:00:00,4.1,0.0,946.0,36.0,0.0,23.9,64.0
2009-11-27 03:00:00,4.2,0.0,945.1,48.0,0.0,21.5,78.4
2009-11-27 06:00:00,3.4,0.0,944.9,63.0,0.0,20.4,76.8
2009-11-27 09:00:00,2.9,0.0,946.1,96.0,12.04,21.0,73.6
2009-11-27 12:00:00,4.8,0.0,946.8,111.0,322.22,25.9,57.6
2009-11-27 15:00:00,4.4,0.0,945.1,81.0,737.96,30.1,38.4
2009-11-27 18:00:00,4.4,0.0,942.9,78.0,596.3,30.4,33.6
2009-11-27 21:00:00,3.3,0.0,943.4,72.0,148.15,28.6,36.8
2009-11-28 00:00:00,3.3,0.0,945.0,60.0,0.0,25.4,62.4
2009-11-28 03:00:00,3.5,0.0,944.4,51.0,0.0,22.5,78.4
2009-11-28 06:00:00,2.2,0.0,943.5,96.0,0.0,21.9,76.8
2009-11-28 09:00:00,3.0,0.0,944.6,132.0,6.48,21.8,70.4
2009-11-28 12:00:00,4.7,0.0,945.6,114.0,376.85,27.5,51.2
2009-11-28 15:00:00,4.3,0.0,943.9,93.0,535.19,31.3,36.8
2009-11-28 18:00:00,4.2,0.0,941.6,84.0,612.04,33.0,32.0
2009-11-28 21:00:00,3.8,0.0,942.4,72.0,181.48,29.3,36.8
2009-11-29 00:00:00,3.8,0.0,944.3,57.0,0.0,24.5,68.8
2009-11-29 03:00:00,4.1,0.0,943.5,57.0,0.0,22.6,81.6
2009-11-29 06:00:00,3.5,0.0,943.3,72.0,0.0,21.4,81.6
2009-11-29 09:00:00,2.9,0.0,944.8,87.0,5.56,21.8,78.4
2009-11-29 12:00:00,4.7,0.0,945.8,96.0,327.78,27.8,52.8
2009-11-29 15:00:00,4.3,0.0,944.2,69.0,733.33,31.8,36.8
2009-11-29 18:00:00,1.3,0.0,941.3,90.0,678.7,32.9,30.4
2009-11-29 21:00:00,0.0,0.0,941.7,0.0,214.81,29.2,36.8
2009-11-30 00:00:00,0.0,0.0,944.4,0.0,0.0,24.7,65.6
2009-11-30 03:00:00,,0.0,943.7,222.0,0.0,22.5,91.2
2009-11-30 06:00:00,3.0,0.0,943.1,75.0,0.0,21.1,86.4
2009-11-30 09:00:00,1.9,0.2,944.6,93.0,6.48,21.0,88.0
2009-11-30 12:00:00,3.6,0.0,945.5,93.0,373.15,28.0,52.8
2009-11-30 15:00:00,1.4,0.2,943.3,69.0,817.59,31.6,38.4
2009-11-30 18:00:00,,26.0,941.0,60.0,720.37,,32.0
2009-11-30 21:00:00,3.7,0.0,942.0,54.0,198.15,27.7,57.6
2009-12-01 00:00:00,6.0,0.0,944.8,42.0,0.0,23.6,68.8
2009-12-01 03:00:00,5.9,0.0,944.7,51.0,0.0,22.3,83.2
2009-12-01 06:00:00,5.3,0.0,943.6,69.0,0.0,21.2,83.2
2009-12-01 09:00:00,4.1,0.0,945.4,75.0,11.11,21.5,83.2
2009-12-01 12:00:00,4.9,0.0,945.9,78.0,287.96,26.1,59.2
2009-12-01 15:00:00,4.7,0.0,943.8,63.0,628.7,29.9,41.6
2009-12-01 18:00:00,4.1,0.0,940.9,63.0,562.04,30.6,36.8
2009-12-01 21:00:00,2.9,0.0,941.6,54.0,117.59,27.9,41.6
2009-12-02 00:00:00,4.0,0.0,944.0,27.0,0.0,24.0,65.6
2009-12-02 03:00:00,4.4,0.0,943.6,51.0,0.0,22.0,81.6
2009-12-02 06:00:00,4.3,0.0,943.0,57.0,0.0,20.7,83.2
2009-12-02 09:00:00,3.9,0.0,944.6,72.0,3.7,20.3,86.4
2009-12-02 12:00:00,3.9,0.0,946.0,84.0,184.26,24.1,64.0
2009-12-02 15:00:00,4.3,0.0,945.0,81.0,422.22,28.7,46.4
2009-12-02 18:00:00,3.1,0.0,943.4,84.0,295.37,28.5,44.8
2009-12-02 21:00:00,2.0,0.0,943.6,90.0,77.78,26.8,48.0
2009-12-03 00:00:00,1.7,0.0,944.9,54.0,0.0,24.4,68.8
2009-12-03 03:00:00,3.5,0.0,944.8,36.0,0.0,22.2,80.0
2009-12-03 06:00:00,3.0,0.0,943.8,57.0,0.0,20.5,88.0
2009-12-03 09:00:00,2.1,0.2,945.5,63.0,9.26,20.5,86.4
2009-12-03 12:00:00,2.5,0.2,946.3,81.0,262.96,25.3,62.4
2009-12-03 15:00:00,3.2,0.0,944.4,69.0,646.3,29.5,40.0
2009-12-03 18:00:00,3.3,0.0,941.9,63.0,637.96,31.7,30.4
2009-12-03 21:00:00,2.9,0.0,942.8,69.0,160.19,29.2,35.2
2009-12-04 00:00:00,3.9,0.0,945.4,60.0,0.0,23.9,70.4
2009-12-04 03:00:00,3.8,0.0,944.4,66.0,0.0,22.1,78.4
2009-12-04 06:00:00,3.3,0.0,944.0,54.0,0.0,21.7,81.6
2009-12-04 09:00:00,3.0,0.0,944.6,84.0,4.63,21.9,78.4
2009-12-04 12:00:00,3.7,0.0,945.5,84.0,411.11,27.1,48.0
2009-12-04 15:00:00,0.4,0.0,944.1,90.0,817.59,30.9,35.2
2009-12-04 18:00:00,,,941.3,306.0,961.11,31.5,30.4
2009-12-04 21:00:00,4.2,0.2,942.2,63.0,204.63,25.7,62.4
2009-12-05 00:00:00,3.2,3.8,944.0,54.0,0.0,22.2,81.6
2009-12-05 03:00:00,2.2,0.0,944.2,45.0,0.0,22.0,84.8
2009-12-05 06:00:00,0.0,0.2,943.2,0.0,0.0,20.8,88.0
2009-12-05 09:00:00,1.7,1.6,944.8,156.0,850.93,21.0,88.0
2009-12-05 12:00:00,3.5,0.2,945.4,105.0,362.04,26.3,62.4
2009-12-05 15:00:00,4.8,0.0,943.9,69.0,644.44,29.8,44.8
2009-12-05 18:00:00,4.3,0.0,941.0,66.0,643.52,31.6,35.2
2009-12-05 21:00:00,4.8,0.0,942.4,42.0,187.04,26.6,59.2
2009-12-06 00:00:00,5.5,0.4,944.9,33.0,0.0,21.5,86.4
2009-12-06 03:00:00,3.6,0.0,944.8,45.0,0.0,21.6,84.8
2009-12-06 06:00:00,2.7,0.4,944.3,57.0,0.0,20.8,86.4
2009-12-06 09:00:00,0.0,0.2,945.7,0.0,9.26,21.1,81.6
2009-12-06 12:00:00,4.4,0.0,945.9,99.0,345.37,27.2,54.4
2009-12-06 15:00:00,3.1,0.0,944.2,84.0,573.15,28.9,48.0
2009-12-06 18:00:00,0.0,0.0,942.2,0.0,625.93,31.4,36.8
2009-12-06 21:00:00,1.8,0.0,943.0,42.0,155.56,27.2,56.0
2009-12-07 00:00:00,2.6,9.2,945.1,15.0,0.0,22.3,84.8
2009-12-07 03:00:00,2.7,0.0,944.5,45.0,0.0,21.6,86.4
2009-12-07 06:00:00,0.0,0.4,943.7,0.0,0.0,20.9,88.0
2009-12-07 09:00:00,0.3,22.2,945.2,189.0,1048.15,21.3,99.2
2009-12-07 12:00:00,1.0,0.0,945.9,,18.52,26.8,62.4
2009-12-07 15:00:00,3.9,0.0,944.5,78.0,734.26,29.7,48.0
2009-12-07 18:00:00,3.3,0.0,942.4,63.0,457.41,30.8,38.4
2009-12-07 21:00:00,2.7,0.2,943.5,66.0,139.81,27.4,56.0
2009-12-08 00:00:00,,,908.9,339.0,,27.5,25.6
2009-12-08 03:00:00,3.4,0.0,943.8,51.0,0.0,22.1,88.0
2009-12-08 06:00:00,2.6,0.0,943.7,69.0,0.0,21.6,89.6
2009-12-08 09:00:00,0.5,0.0,945.5,72.0,4.63,21.0,89.6
2009-12-08 12:00:00,1.5,0.0,946.4,84.0,223.15,26.1,59.2
2009-12-08 15:00:00,3.1,0.0,944.1,87.0,795.37,30.9,38.4
2009-12-08 18:00:00,0.3,0.0,941.6,120.0,774.07,32.9,32.0
2009-12-08 21:00:00,2.8,0.0,942.4,66.0,187.96,28.6,41.6
2009-12-09 00:00:00,2.9,0.0,944.2,39.0,0.0,23.9,70.4
2009-12-09 03:00:00,4.4,0.0,943.9,48.0,0.0,21.8,84.8
2009-12-09 06:00:00,4.4,0.2,944.2,54.0,0.0,20.8,86.4
2009-12-09 09:00:00,2.4,0.2,945.7,66.0,6.48,20.1,88.0
2009-12-09 12:00:00,2.8,0.0,946.4,87.0,395.37,26.4,52.8
2009-12-09 15:00:00,0.0,0.0,944.6,0.0,817.59,31.4,33.6
